1734660790.430923,0
1734660790.535956,9
1734660790.640787,12
1734660790.744658,13
1734660790.848870,11
1734660790.953852,11
1734660791.058132,9
1734660791.162344,10
1734660791.269316,9
1734660791.373491,11
1734660791.480153,9
1734660791.584374,9
1734660791.688485,9
1734660791.794403,8
1734660791.899211,6
1734660792.004286,4
1734660792.109157,8
1734660792.213693,6
1734660792.318087,6
1734660792.423425,7
1734660792.527972,6
1734660792.633161,8
1734660792.739198,6
1734660792.844282,7
1734660792.949745,7
1734660793.054535,6
1734660793.159451,5
1734660793.263710,5
1734660793.368521,4
1734660793.473465,6
1734660793.579334,5
1734660793.684246,6
1734660793.789606,6
1734660793.893719,7
1734660793.998501,6
1734660794.102950,6
1734660794.207578,6
1734660794.313157,6
1734660794.418054,6
1734660794.522645,6
1734660794.628705,6
1734660794.734725,6
1734660794.839624,6
1734660794.943598,6
1734660795.049949,6
1734660795.155904,6
1734660795.261474,5
1734660795.365892,6
1734660795.471688,5
1734660795.578200,6
1734660795.683355,5
1734660795.787952,6
1734660795.894367,7
1734660795.999117,6
1734660796.104406,5
1734660796.209344,6
1734660796.314865,6
1734660796.419542,6
1734660796.523577,6
1734660796.627967,6
1734660796.733067,6
1734660796.838538,6
1734660796.945973,7
1734660797.067605,7
1734660797.172415,6
1734660797.278643,7
1734660797.382803,7
1734660797.487017,5
1734660797.593203,5
1734660797.698155,6
1734660797.805605,6
1734660797.911123,6
1734660798.015543,6
1734660798.120265,6
1734660798.225284,6
1734660798.331004,6
1734660798.435330,6
1734660798.539832,6
1734660798.645370,6
1734660798.751425,6
1734660798.855516,6
1734660798.960289,6
1734660799.065134,6
1734660799.169913,7
1734660799.274069,6
1734660799.378738,6
1734660799.485135,6
1734660799.590044,6
1734660799.694500,6
1734660799.799608,6
1734660799.905122,5
1734660800.011265,6
1734660800.116462,7
1734660800.221480,5
1734660800.326226,5
1734660800.430246,6
1734660800.534147,3
1734660800.638864,3
1734660800.744575,3
1734660800.849383,4
1734660800.953986,8
1734660801.060306,8
1734660801.165925,10
1734660801.270436,11
1734660801.374696,12
1734660801.480487,11
1734660801.585405,10
1734660801.690065,12
1734660801.794634,11
1734660801.898899,10
1734660802.004687,10
1734660802.109032,9
1734660802.212800,10
1734660802.326993,11
1734660802.432572,11
1734660802.539685,10
1734660802.645034,12
1734660802.749707,12
1734660802.854028,12
1734660802.958146,11
1734660803.063017,10
1734660803.167629,11
1734660803.272785,11
1734660803.377824,12
1734660803.482206,11
1734660803.586684,11
1734660803.690984,11
1734660803.796910,10
1734660803.901236,12
1734660804.007675,10
1734660804.112590,10
1734660804.218469,9
1734660804.322457,10
1734660804.426977,9
1734660804.531770,11
1734660804.636855,12
1734660804.742379,11
1734660804.846677,11
1734660804.951300,11
1734660805.055469,12
1734660805.160251,11
1734660805.266214,9
1734660805.371098,10
1734660805.475822,10
1734660805.580441,11
1734660805.685837,11
1734660805.790228,13
1734660805.895688,11
1734660806.001033,11
1734660806.105943,13
1734660806.210939,12
1734660806.319330,10
1734660806.423916,12
1734660806.529115,11
1734660806.634146,11
1734660806.738160,11
1734660806.843214,11
1734660806.947884,11
1734660807.052009,9
1734660807.156986,11
1734660807.262422,10
1734660807.367612,10
1734660807.472596,9
1734660807.578979,10
1734660807.684135,10
1734660807.789252,11
1734660807.909766,11
1734660808.015457,12
1734660808.122283,11
1734660808.226975,12
1734660808.332814,11
1734660808.438009,12
1734660808.544036,10
1734660808.648666,12
1734660808.753673,11
1734660808.858712,11
