1734660997.330092,0
1734660997.435445,6
1734660997.539921,7
1734660997.646307,9
1734660997.751089,10
1734660997.855395,9
1734660997.960555,8
1734660998.066542,11
1734660998.170481,12
1734660998.275216,13
1734660998.380481,14
1734660998.484905,12
1734660998.589796,12
1734660998.695086,14
1734660998.799280,15
1734660998.905277,12
1734660999.009901,11
1734660999.114433,8
1734660999.218907,5
1734660999.323291,5
1734660999.428295,6
1734660999.532331,6
1734660999.638561,7
1734660999.743067,6
1734660999.856807,6
1734660999.962365,5
1734661000.067345,6
1734661000.171557,5
1734661000.275641,5
1734661000.381694,5
1734661000.485831,6
1734661000.590570,6
1734661000.695408,5
1734661000.799649,6
1734661000.904409,6
1734661001.009694,6
1734661001.116004,6
1734661001.220395,6
1734661001.325211,5
1734661001.430379,6
1734661001.534968,6
1734661001.640311,7
1734661001.745468,6
1734661001.850066,6
1734661001.954286,6
1734661002.058217,6
1734661002.162191,6
1734661002.267395,6
1734661002.372878,5
1734661002.478222,6
1734661002.582481,4
1734661002.686947,5
1734661002.791147,4
1734661002.895511,5
1734661003.001370,6
1734661003.106484,6
1734661003.211678,7
1734661003.317416,6
1734661003.422127,6
1734661003.527941,6
1734661003.632589,6
1734661003.738057,6
1734661003.842757,6
1734661003.951658,6
1734661004.056618,8
1734661004.161974,8
1734661004.267356,8
1734661004.372768,6
1734661004.477234,6
1734661004.581771,5
1734661004.686226,5
1734661004.790822,6
1734661004.894903,7
1734661004.999383,7
1734661005.104065,6
1734661005.209163,5
1734661005.314861,6
1734661005.419406,6
1734661005.524378,6
1734661005.629503,6
1734661005.734006,6
1734661005.838323,6
1734661005.943136,6
1734661006.046961,6
1734661006.151388,6
1734661006.255574,6
1734661006.361014,6
1734661006.465281,6
1734661006.569987,6
1734661006.673893,6
1734661006.778619,6
1734661006.882583,6
1734661006.987167,6
1734661007.090543,7
1734661007.194996,5
1734661007.299127,6
1734661007.403366,3
1734661007.506861,2
1734661007.611119,3
1734661007.716305,2
1734661007.821128,3
1734661007.924476,5
1734661008.029484,8
1734661008.134987,10
1734661008.239123,10
1734661008.342937,11
1734661008.447834,12
1734661008.553636,12
1734661008.658818,12
1734661008.763302,12
1734661008.869571,12
1734661008.974504,13
1734661009.080581,12
1734661009.186301,12
1734661009.290916,12
1734661009.395292,11
1734661009.517690,10
1734661009.622557,10
1734661009.727538,10
1734661009.834149,8
1734661009.939549,9
1734661010.044575,8
1734661010.149436,9
1734661010.254115,10
1734661010.359948,9
1734661010.464669,11
1734661010.569525,10
1734661010.673654,10
1734661010.778595,11
1734661010.883289,12
1734661010.988637,12
1734661011.093888,11
1734661011.198226,11
1734661011.303385,11
1734661011.407889,10
1734661011.512383,9
1734661011.617325,11
1734661011.722228,10
1734661011.826220,10
1734661011.930753,10
1734661012.035283,10
1734661012.141363,9
1734661012.246655,10
1734661012.351761,9
1734661012.455802,12
1734661012.560041,11
1734661012.664424,10
1734661012.770780,10
1734661012.876930,10
1734661012.981254,10
1734661013.085991,11
1734661013.190380,11
1734661013.295213,11
1734661013.399412,11
1734661013.505590,11
1734661013.611315,10
1734661013.717803,10
1734661013.822663,10
1734661013.927060,9
1734661014.031950,10
1734661014.136671,11
1734661014.240611,10
1734661014.344820,10
1734661014.451243,10
1734661014.556702,10
1734661014.661519,10
1734661014.766153,10
1734661014.871277,10
1734661014.975783,11
1734661015.080651,12
1734661015.186509,11
1734661015.291481,10
1734661015.395346,10
1734661015.499815,10
1734661015.604103,10
1734661015.708733,10
1734661015.813119,11
1734661015.918926,11
1734661016.023870,10
1734661016.128114,11
1734661016.232925,12
1734661016.336723,11
1734661016.440913,12
1734661016.545184,12
1734661016.650625,11
1734661016.755560,10
1734661016.859976,11
1734661016.964532,11
1734661017.069101,10
1734661017.173515,10
1734661017.279001,9
1734661017.383929,10
1734661017.487754,10
1734661017.591899,11
1734661017.696306,5
1734661017.801158,2
1734661017.906006,2
1734661018.010469,3
1734661018.116314,3
1734661018.220870,6
1734661018.325804,6
1734661018.430597,6
1734661018.539309,6
1734661018.643709,7
1734661018.749405,7
1734661018.853832,10
1734661018.957895,8
1734661019.062129,10
1734661019.166288,10
1734661019.271587,9
1734661019.375588,11
1734661019.480860,11
1734661019.584154,11
1734661019.688735,10
1734661019.793414,11
1734661019.897087,10
1734661020.002202,11
1734661020.106966,10
1734661020.211623,11
1734661020.317174,10
1734661020.422577,10
1734661020.526393,11
1734661020.630802,10
1734661020.736457,11
1734661020.841478,11
1734661020.945233,11
1734661021.049015,10
1734661021.153341,9
1734661021.257715,10
1734661021.361875,11
1734661021.466018,11
1734661021.570302,11
1734661021.675931,12
1734661021.781674,11
1734661021.886212,11
1734661021.991341,12
1734661022.095927,11
1734661022.200571,10
1734661022.305779,11
1734661022.410497,11
1734661022.514884,11
1734661022.618968,10
1734661022.723234,12
1734661022.827838,9
1734661022.931554,10
1734661023.036082,9
1734661023.142231,10
1734661023.247941,9
1734661023.352600,10
1734661023.457541,10
1734661023.562864,10
1734661023.668460,10
1734661023.772657,10
1734661023.878369,10
1734661023.983263,10
1734661024.087841,10
1734661024.192659,11
1734661024.297746,11
