1734748150.948790,0
1734748151.054338,12
1734748151.164239,20
1734748151.274395,19
1734748151.382508,20
1734748151.488367,20
1734748151.593510,20
1734748151.698843,20
1734748151.808961,20
1734748151.915292,20
1734748152.023508,20
1734748152.132702,19
1734748152.275539,19
1734748152.383790,20
1734748152.489777,18
1734748152.601466,19
1734748152.710274,16
1734748152.816345,16
1734748152.925976,16
1734748153.031023,17
1734748153.136961,17
1734748153.245061,17
1734748153.351480,17
1734748153.456600,17
1734748153.579374,16
1734748153.686301,15
1734748153.792613,15
1734748153.897933,15
1734748154.003296,16
1734748154.109154,16
1734748154.214330,17
1734748154.320779,17
1734748154.427705,18
1734748154.538223,19
1734748154.650227,18
1734748154.757263,18
1734748154.894695,18
1734748155.004797,18
1734748155.122238,18
1734748155.231511,18
1734748155.337551,18
1734748155.448587,18
1734748155.555455,19
1734748155.662016,19
1734748155.768597,20
1734748155.875557,20
1734748155.980964,20
1734748156.088727,20
1734748156.199656,20
1734748156.306015,20
1734748156.415950,20
1734748156.522064,20
1734748156.629381,20
1734748156.734398,20
1734748156.840767,18
1734748156.945564,17
1734748157.053970,17
1734748157.160414,18
1734748157.265187,17
1734748157.376985,18
1734748157.482091,18
1734748157.587703,18
1734748157.695797,18
1734748157.803746,18
1734748157.912920,18
1734748158.018785,18
1734748158.129153,18
1734748158.234115,18
1734748158.341537,18
1734748158.452821,18
1734748158.562648,18
1734748158.674516,18
1734748158.789373,19
1734748158.904183,20
1734748159.010417,20
1734748159.117213,19
1734748159.222874,20
1734748159.330960,20
1734748159.438916,20
1734748159.550094,19
1734748159.659483,19
1734748159.767073,18
1734748159.877366,19
1734748159.982654,19
1734748160.088368,19
1734748160.195056,19
1734748160.299579,18
1734748160.405352,17
1734748160.511284,16
1734748160.616684,16
1734748160.724826,17
1734748160.839824,17
1734748160.950457,17
1734748161.056952,17
1734748161.166972,17
1734748161.274467,17
1734748161.379599,17
1734748161.485909,17
1734748161.592410,17
1734748161.698250,16
1734748161.804954,17
1734748161.911374,17
1734748162.016771,17
1734748162.123349,17
1734748162.230573,17
1734748162.339239,17
1734748162.447659,18
1734748162.555536,18
1734748162.664114,18
1734748162.771184,18
1734748162.876521,19
1734748162.983862,19
1734748163.090569,18
1734748163.197043,20
1734748163.302787,19
1734748163.410293,19
1734748163.517046,19
1734748163.623806,19
1734748163.732582,19
1734748163.840011,19
1734748163.948503,18
1734748164.056866,20
1734748164.165642,19
1734748164.290991,20
1734748164.410441,20
1734748164.523756,20
1734748164.629461,19
1734748164.735169,19
1734748164.840684,18
1734748164.947388,17
1734748165.063861,18
1734748165.175378,17
1734748165.282410,18
