1734748366.008989,0
1734748366.120296,9
1734748366.229932,16
1734748366.339084,23
1734748366.450398,32
1734748366.559940,40
1734748366.671181,45
1734748366.781452,54
1734748366.887481,59
1734748366.994637,69
1734748367.102221,77
1734748367.209595,85
1734748367.317181,91
1734748367.425560,100
1734748367.535716,100
1734748367.644498,100
1734748367.753375,100
1734748367.860937,99
1734748367.969029,100
1734748368.076256,100
1734748368.190593,100
1734748368.296897,100
1734748368.403200,100
1734748368.508713,100
1734748368.615308,100
1734748368.723250,100
1734748368.837553,100
1734748368.948140,99
1734748369.061254,100
1734748369.174543,100
1734748369.282483,100
1734748369.392611,99
1734748369.499857,100
1734748369.610428,100
1734748369.732478,100
1734748369.847102,100
1734748369.958598,100
1734748370.064515,100
1734748370.171540,100
1734748370.278177,100
1734748370.387041,100
1734748370.495319,99
1734748370.605733,98
1734748370.716526,99
1734748370.831322,99
1734748370.946944,99
1734748371.054119,100
1734748371.162240,100
1734748371.269346,100
1734748371.382489,100
1734748371.497489,100
1734748371.603836,100
1734748371.711800,100
1734748371.820299,100
1734748371.925997,99
1734748372.034294,100
1734748372.144187,100
1734748372.251475,100
1734748372.380676,100
1734748372.498449,100
1734748372.618342,94
1734748372.727530,86
1734748372.837846,80
1734748372.948701,76
1734748373.056324,77
1734748373.163174,79
1734748373.270501,75
1734748373.377450,76
1734748373.484231,79
1734748373.598285,80
1734748373.705296,79
1734748373.813186,78
1734748373.920865,76
1734748374.028072,78
1734748374.135373,78
1734748374.243546,79
1734748374.349173,79
1734748374.454876,79
1734748374.563648,79
1734748374.670316,79
1734748374.774874,79
1734748374.881391,79
1734748374.989724,79
1734748375.098821,79
1734748375.206663,79
1734748375.315787,79
1734748375.426152,79
1734748375.533817,80
1734748375.650998,80
1734748375.758895,81
1734748375.864760,81
1734748375.970654,81
1734748376.076104,81
1734748376.181948,81
1734748376.288327,80
1734748376.395174,80
1734748376.500566,80
1734748376.609048,80
1734748376.716676,80
1734748376.824333,80
1734748376.934263,80
1734748377.042162,79
1734748377.148418,79
1734748377.253506,79
1734748377.360559,79
1734748377.467063,79
1734748377.572774,79
1734748377.678691,80
1734748377.784840,80
1734748377.891612,80
1734748377.998557,80
1734748378.104894,80
1734748378.213107,80
1734748378.318480,81
1734748378.425216,81
1734748378.530992,81
1734748378.636804,82
1734748378.743821,81
1734748378.850398,81
1734748378.956831,81
1734748379.062800,80
1734748379.168832,80
1734748379.275142,80
1734748379.380535,79
1734748379.486670,79
1734748379.595556,80
1734748379.702450,80
1734748379.809360,80
1734748379.917084,80
1734748380.025674,80
1734748380.133441,80
1734748380.250547,80
1734748380.374501,79
1734748380.484798,79
1734748380.590092,79
1734748380.695998,79
1734748380.804346,80
1734748380.910579,80
1734748381.017807,80
1734748381.128732,80
1734748381.238039,80
1734748381.348994,80
1734748381.458222,80
1734748381.566066,80
1734748381.672698,80
1734748381.778777,81
1734748381.885877,81
1734748382.005035,80
1734748382.113146,81
1734748382.219822,82
1734748382.326268,82
1734748382.431520,82
1734748382.536794,82
1734748382.646816,82
1734748382.753957,82
1734748382.878589,81
1734748382.987188,82
1734748383.095102,82
1734748383.204421,82
1734748383.310057,82
1734748383.417061,82
1734748383.522807,82
1734748383.627715,82
1734748383.733135,81
1734748383.837947,82
1734748383.947365,82
1734748384.055768,81
1734748384.174225,82
1734748384.284757,82
1734748384.390256,82
1734748384.502394,82
1734748384.610514,81
1734748384.716369,81
1734748384.824443,81
1734748384.933295,82
