1734750151.036184,0
1734750151.145133,9
1734750151.252513,18
1734750151.358358,20
1734750151.466290,20
1734750151.573732,20
1734750151.679424,18
1734750151.790844,20
1734750151.977529,19
1734750152.105884,20
1734750152.212013,20
1734750152.321691,17
1734750152.427553,18
1734750152.534413,17
1734750152.640806,16
1734750152.747079,16
1734750152.855175,15
1734750152.961906,16
1734750153.071924,16
1734750153.177302,16
1734750153.312030,16
1734750153.420880,16
1734750153.602715,15
1734750153.708625,17
1734750153.838702,16
1734750153.953379,16
1734750154.059155,16
1734750154.171772,16
1734750154.279388,16
1734750154.386619,16
1734750154.493534,16
1734750154.605382,16
1734750154.713985,16
1734750154.821526,16
1734750154.927328,17
1734750155.038011,17
1734750155.144396,17
1734750155.251746,18
1734750155.360493,19
1734750155.467416,18
1734750155.574800,19
1734750155.679981,20
1734750155.787544,20
1734750155.894002,20
1734750156.000051,20
1734750156.107329,20
1734750156.216959,20
1734750156.326151,20
1734750156.431564,20
1734750156.540285,20
1734750156.647133,19
1734750156.754982,19
1734750156.865026,18
1734750156.973127,19
1734750157.079404,18
1734750157.198098,18
1734750157.304809,20
1734750157.411887,19
1734750157.543043,18
1734750157.659380,18
1734750157.768463,18
1734750157.874766,18
1734750157.980077,18
1734750158.090391,19
1734750158.224885,19
1734750158.330200,19
1734750158.439076,19
1734750158.545832,19
1734750158.654538,19
1734750158.760617,19
1734750158.866353,19
1734750158.972757,19
1734750159.098056,19
1734750159.207951,19
1734750159.314640,19
1734750159.425073,20
1734750159.532156,20
1734750159.639497,20
1734750159.745961,20
1734750159.854090,20
1734750159.960344,19
1734750160.066395,18
1734750160.175931,16
1734750160.282536,15
1734750160.392517,15
1734750160.501900,15
1734750160.609108,15
1734750160.715204,15
1734750160.823179,15
1734750160.929364,15
1734750161.038307,16
1734750161.144852,16
1734750161.258796,16
1734750161.370774,16
1734750161.479107,16
1734750161.584684,16
1734750161.692222,16
1734750161.799426,16
1734750161.906115,17
1734750162.020589,16
1734750162.127241,16
1734750162.232933,16
1734750162.353005,16
1734750162.461254,16
1734750162.566747,16
1734750162.685416,18
1734750162.791550,18
1734750162.898515,18
1734750163.005088,19
1734750163.115176,19
1734750163.222099,19
1734750163.362783,17
1734750163.471937,19
1734750163.578555,19
1734750163.716108,20
1734750163.824464,20
1734750163.930336,20
1734750164.036090,20
1734750164.141365,20
1734750164.277122,20
1734750164.383014,20
1734750164.490882,20
1734750164.595786,20
1734750164.713510,19
1734750164.820841,20
1734750164.927781,20
1734750165.033014,20
1734750165.142699,19
1734750165.248846,18
1734750165.355992,18
1734750165.465303,18
1734750165.571591,18
1734750165.678013,18
1734750165.783038,18
1734750165.894397,18
1734750166.008343,19
1734750166.114421,19
1734750166.223114,19
1734750166.328650,19
1734750166.436396,19
1734750166.542764,19
1734750166.648098,19
1734750166.758066,19
1734750166.863473,19
1734750166.969006,20
1734750167.076840,20
1734750167.182599,20
1734750167.290215,20
1734750167.395749,20
1734750167.501003,20
1734750167.606184,20
1734750167.711933,19
1734750167.816963,20
1734750167.926608,19
1734750168.033239,19
1734750168.142044,17
1734750168.249183,16
1734750168.355704,15
1734750168.464752,15
1734750168.570638,15
1734750168.679178,15
1734750168.785821,16
1734750168.892530,16
1734750168.998610,16
1734750169.105832,16
1734750169.213828,16
1734750169.319674,16
1734750169.426753,16
1734750169.535207,16
1734750169.641877,16
1734750169.746641,16
1734750169.852670,16
1734750169.960724,16
1734750170.065423,16
1734750170.171159,16
1734750170.277430,16
1734750170.385496,16
1734750170.507262,16
1734750170.617487,17
1734750170.728232,17
1734750170.834358,18
1734750170.941066,18
1734750171.047637,18
1734750171.159190,19
1734750171.272917,19
1734750171.379071,19
1734750171.485384,19
1734750171.594058,19
1734750171.701042,19
1734750171.808886,19
1734750171.914832,19
1734750172.021179,20
1734750172.127971,19
1734750172.232806,19
1734750172.339752,19
1734750172.446927,20
1734750172.553949,20
1734750172.661000,20
1734750172.780344,20
1734750172.886060,20
1734750172.993119,20
1734750173.098249,20
1734750173.203811,20
1734750173.309471,19
1734750173.415611,19
1734750173.520454,19
1734750173.627286,19
1734750173.734564,20
1734750173.839572,20
1734750173.953918,20
