1734654926.843065,0
1734654926.948795,11
1734654927.055269,17
1734654927.160338,20
1734654927.267133,20
1734654927.371823,20
1734654927.477102,20
1734654927.581421,20
1734654927.686514,20
1734654927.790810,20
1734654927.896795,20
1734654928.003256,20
1734654928.115561,20
1734654928.220819,20
1734654928.325490,18
1734654928.429385,17
1734654928.534052,18
1734654928.639138,18
1734654928.744703,17
1734654928.850228,16
1734654928.955789,16
1734654929.060949,17
1734654929.166505,17
1734654929.282999,16
1734654929.387539,17
1734654929.493237,16
1734654929.598602,19
1734654929.703475,18
1734654929.809079,18
1734654929.914250,19
1734654930.019682,20
1734654930.124321,20
1734654930.229384,20
1734654930.334830,20
1734654930.440942,19
1734654930.546592,19
1734654930.652479,19
1734654930.756874,20
1734654930.861872,20
1734654930.967583,18
1734654931.072970,20
1734654931.180239,19
1734654931.286159,20
1734654931.391052,19
1734654931.495460,19
1734654931.599658,20
1734654931.705996,20
1734654931.811512,19
1734654931.916907,20
1734654932.021827,20
1734654932.127999,19
1734654932.234390,20
1734654932.339292,20
1734654932.445733,18
1734654932.551938,19
1734654932.656428,18
1734654932.761218,17
1734654932.866190,17
1734654932.971117,18
1734654933.076966,18
1734654933.182766,18
1734654933.288446,18
1734654933.393490,18
1734654933.499201,18
1734654933.605183,18
1734654933.709899,18
1734654933.815660,18
1734654933.921300,18
1734654934.027490,18
1734654934.131913,18
1734654934.237113,18
1734654934.342311,18
1734654934.448321,18
1734654934.553888,18
1734654934.658680,19
1734654934.762064,19
1734654934.867980,19
1734654934.973839,19
1734654935.078217,19
1734654935.183409,19
1734654935.299736,16
1734654935.404730,16
1734654935.511672,16
1734654935.616774,16
1734654935.722245,17
1734654935.826138,16
1734654935.932348,17
1734654936.036833,17
1734654936.142646,17
1734654936.246899,17
1734654936.352048,17
1734654936.456800,17
1734654936.562317,17
1734654936.667730,17
1734654936.771978,17
1734654936.877739,17
1734654936.982603,17
1734654937.087846,17
1734654937.200997,17
1734654937.306872,17
1734654937.412100,17
1734654937.517637,17
1734654937.624085,17
1734654937.728892,17
1734654937.835573,17
